"repo","repo_url","stars","path","raw_url","version_hint","matched_query"
"davidlopezre/testing_gh","https://github.com/davidlopezre/testing_gh","0","openapi/oas-1.yml","https://raw.githubusercontent.com/davidlopezre/testing_gh/4d4eeedfda4de0a98e6bd6486b5b05f3bc7f3a73/openapi/oas-1.yml","openapi-3","path:/openapi/ extension:yml ""openapi: 3"""
"davidnsai/ionos-api","https://github.com/davidnsai/ionos-api","0","openapi.json","https://raw.githubusercontent.com/davidnsai/ionos-api/d7c9bf9d173c7d3385f1dba1df8eb2ba1ce0c103/openapi.json","openapi-3","filename:openapi.json openapi"
"davidokk/reminder-manager","https://github.com/davidokk/reminder-manager","0","interface-service/swagger/api.swagger.json","https://raw.githubusercontent.com/davidokk/reminder-manager/cad676d82074356905d6687cb56308a5921bfd4f/interface-service/swagger/api.swagger.json","swagger-2.0","filename:swagger.json swagger"
"Davidperpi/rpg-hub-deprecated","https://github.com/Davidperpi/rpg-hub-deprecated","0","openapi/rpg-rest-client-source.yaml","https://raw.githubusercontent.com/Davidperpi/rpg-hub-deprecated/2bce96530cf3aedfc86e9b3fe9d476f1f448f086/openapi/rpg-rest-client-source.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"davlindh/customize-me","https://github.com/davlindh/customize-me","0","src/integrations/supabase/openapi.json","https://raw.githubusercontent.com/davlindh/customize-me/833f121ac82bee9e1ff1e1d2aebfb1491a97dcda/src/integrations/supabase/openapi.json","openapi-3","filename:openapi.json openapi"
"daydreamer-json/pixiv-ajax-api-docs","https://github.com/daydreamer-json/pixiv-ajax-api-docs","0","openapi/openapi.yml","https://raw.githubusercontent.com/daydreamer-json/pixiv-ajax-api-docs/561cb0d070a580f1ebf0e24acedc7d507ed11fe8/openapi/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"DBD-Movie-Rental/movie-rental-main","https://github.com/DBD-Movie-Rental/movie-rental-main","0","openapi/openapi.yaml","https://raw.githubusercontent.com/DBD-Movie-Rental/movie-rental-main/2d4efdfca26b09fbd99034819485c9ac42a5dede/openapi/openapi.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"dchapkine/import-test-kuberneters","https://github.com/dchapkine/import-test-kuberneters","0","api/openapi-spec/v3/apis__events.k8s.io__v1_openapi.json","https://raw.githubusercontent.com/dchapkine/import-test-kuberneters/6b031e50b2abfe15434beef6c7e01056091a26ea/api/openapi-spec/v3/apis__events.k8s.io__v1_openapi.json","openapi-3","filename:openapi.json openapi"
"dcos/client-go","https://github.com/dcos/client-go","0","openapi/dcos.yaml","https://raw.githubusercontent.com/dcos/client-go/ef3fb6e1d5d78883f3205e5b2d8f75f4efe2fcc7/openapi/dcos.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"ddidier/mosip-all","https://github.com/ddidier/mosip-all","0","documentation/api/kernel-ridgenerator-service-openapi.json","https://raw.githubusercontent.com/ddidier/mosip-all/2ab5327adad2eed15047211b579e481b179a7d12/documentation/api/kernel-ridgenerator-service-openapi.json","openapi-3","filename:openapi.json openapi"
